f_X1,f_X2,f_X3,f_X4,f_X5,n_label
0.5491178,0.72252244,1.6173036,1.4507474,1.2106435,1.0
0.92034674,0.7926907,0.50501126,0.67584455,0.62570244,0.0
1.0501432,1.2769116,0.56550753,1.1372163,1.8658705,1.0
0.9171185,0.5664843,0.61481774,0.5975711,0.56713057,0.0
0.8963558,1.5364783,0.40985292,1.1543458,1.1740057,0.0
3.0209215,0.9809877,0.9896255,1.4596645,1.1291989,1.0
0.9471736,0.90498966,5.4247804,2.7274675,2.0056524,0.0
0.8844624,3.1690722,0.36911914,1.9175743,1.4319736,0.0
0.6871621,1.311112,2.7746491,1.4239483,1.1493205,0.0
0.7297605,1.3094624,0.45378426,1.0289286,1.0064044,0.0
0.75612664,1.063748,0.72091794,0.80414385,0.74018323,0.0
0.6425989,0.95242244,1.4738709,1.0694811,0.88264585,0.0
1.0220859,0.83341765,0.8342862,0.8389231,0.8118574,1.0
0.56126547,0.7293974,0.85448086,0.5955723,0.5912057,0.0
0.70529187,0.9104199,0.3365817,0.80386424,1.0113043,0.0
0.5953469,1.1214062,0.53108495,0.85995775,0.8761778,1.0
0.8716864,0.46709454,0.7349175,0.8162465,0.7298242,1.0
0.8791703,0.8964754,1.0321244,0.99124336,1.2297895,0.0
1.0381073,1.1667386,0.9142116,0.9982005,0.8659283,1.0
0.99148816,1.3403227,1.0617843,0.9886289,0.841857,1.0
1.6442074,0.9360497,0.6656189,0.80598205,0.85073787,0.0
7.6476793,1.2779515,1.6839949,3.3548775,2.4192107,0.0
1.1484478,0.76291645,0.32174623,0.73065317,0.82358897,1.0
0.8512008,0.73282975,1.2096968,0.9671302,0.8667221,1.0
0.85169226,0.92392385,0.8260535,0.92145586,0.7878057,1.0
0.728123,1.1013911,1.1855043,0.89642054,0.827128,0.0
0.35387346,0.89902145,1.2635413,1.0872114,1.0375322,0.0
1.2366848,0.5962534,0.33029893,0.7476071,0.92155755,1.0
0.9076825,0.843853,0.7142994,0.66556513,0.7044175,0.0
1.5000955,0.91842186,1.9367601,1.3739195,1.1918045,0.0
1.0013232,1.1365699,0.19755298,1.1092187,0.94861645,1.0
0.7233053,2.344635,0.59895194,1.433145,1.2495571,0.0
1.1748003,0.7995195,0.7933991,0.6235016,0.63201207,0.0
0.7641259,0.7002532,1.2310293,0.72412145,0.61761546,1.0
0.7345532,1.5219498,0.5486897,0.96276975,0.9089226,0.0
0.5583098,0.5224735,0.32064247,0.62267476,0.6881771,1.0
0.8774769,0.8114251,0.8315999,0.90737516,0.8058,1.0
1.7253742,0.8172806,0.73545635,1.1679475,0.9686579,1.0
0.9185142,0.79718864,1.832255,0.9371575,0.775904,0.0
0.88271433,0.47386137,0.32688338,0.42573002,0.50369585,1.0
1.0304661,0.6510478,0.48651606,0.54388374,0.62217516,1.0
1.4132041,1.1573074,0.5636548,1.1288555,1.4554056,0.0
0.8968655,1.3848612,0.88757765,0.9971981,0.9416166,1.0
1.6881205,0.9549327,1.2926719,1.0338869,0.89544696,0.0
0.8281199,1.1442338,0.9276431,0.92700005,1.0599844,1.0
0.8155298,0.99766785,1.2613449,0.98724884,0.8315528,0.0
1.1859524,0.76040626,1.1013757,0.86965126,0.75980234,1.0
1.8260633,1.971545,1.5940038,1.3616472,1.3978094,0.0
0.96669674,1.0251163,0.90066946,1.0977584,1.185706,1.0
0.8818477,1.0919137,0.83449954,0.96351933,0.84823704,1.0
0.8906018,0.75194323,0.97106636,0.98170155,0.8363432,1.0
0.8806116,1.5755762,1.869887,1.320937,1.0815315,0.0
1.6047982,1.206149,1.0436597,1.0289257,1.4279282,1.0
0.9197161,1.2875876,0.9570502,0.9830312,0.9717727,1.0
1.5178614,1.2587048,0.5226223,0.9754465,0.95161784,0.0
0.9073723,1.1867999,0.8913622,1.0664562,0.91087395,1.0
0.9085377,0.9338417,0.73031765,0.9496439,0.8254035,1.0
0.9433729,0.833141,0.9697785,1.0799717,0.93453467,1.0
0.8210545,1.3468391,0.70204747,0.99785244,0.88572145,1.0
1.2958666,1.2812405,0.8847413,1.7462001,1.5405926,1.0
0.7561221,0.9479041,1.5998425,0.9267056,0.80514497,1.0
1.0042561,0.57398933,0.550149,0.6025531,0.57396024,1.0
0.6492161,1.8388723,1.0919262,1.4093441,1.1553525,0.0
0.72025037,1.2062669,0.13779067,1.0151632,1.0096872,0.0
0.8334634,0.89028686,0.7133386,0.7866248,0.70971435,1.0
1.0370878,0.7689614,1.7916207,1.3329089,1.0893722,1.0
0.6613821,1.0764221,1.0724427,0.81902754,0.70060474,0.0
0.9243891,0.7839152,0.758952,0.8513946,0.85221404,0.0
1.2621591,0.87217236,1.1114414,0.87686116,0.8379348,0.0
0.87819076,0.9132938,0.41378602,0.7784126,0.8664425,0.0
0.82446635,1.18472,0.8001386,1.1527158,0.91786605,1.0
0.79142827,0.7782339,0.8515496,0.87307477,0.75684404,1.0
0.8654479,0.7741202,0.19833991,0.5973004,0.79488176,1.0
0.6927496,0.79845905,1.185378,0.9759701,0.78515434,1.0
0.82713467,0.8862142,0.73251563,1.0261922,0.9954294,0.0
1.106236,1.5692289,1.1014942,1.0413913,1.0207951,1.0
0.8976626,1.1174257,0.9007643,0.9088445,0.8041869,1.0
0.8123403,1.6708261,0.9490782,1.1679119,0.9949778,1.0
1.819997,0.92811435,0.7926485,1.40866,1.1298754,1.0
1.0132748,2.1512508,1.1122948,1.9059534,1.9955631,1.0
0.82411176,0.8327261,0.3285015,0.7589275,0.70583117,1.0
0.21982022,1.4557978,0.84013283,1.074029,0.99995196,0.0
0.9621823,0.97703797,0.6281228,0.87085295,0.8351915,1.0
1.3225726,1.0114125,0.63239086,0.72231305,0.85033315,0.0
0.45265132,1.0808738,1.1607666,1.0529199,0.9004211,0.0
0.78869724,1.1444285,1.8633608,1.2780408,1.1144582,0.0
0.9637969,1.0691476,2.4224987,1.7032474,1.2857609,0.0
1.2120883,1.2158979,2.1388412,1.565192,1.6562073,1.0
1.0225888,1.2775469,1.6775557,1.3032634,1.5941746,1.0
1.1870928,0.9930726,0.46375912,0.7814167,1.5017141,1.0
1.6737185,0.73995054,1.01302,0.8299762,0.7208496,1.0
0.67265284,1.8859926,1.0703647,1.237161,1.2255152,1.0
0.9933035,1.0763913,0.9080726,1.0329083,1.0070281,1.0
1.3404526,1.0733125,1.5993923,1.1162144,1.0266882,0.0
0.9201061,0.8054518,0.73325366,0.66382515,0.7522922,1.0
0.81027865,0.5485234,0.59319067,0.60061985,0.6738118,0.0
1.0202478,0.86174726,0.8787682,0.90481126,0.9423147,1.0
0.8907113,0.74398226,0.27974588,0.6856837,0.9499695,0.0
1.3602711,0.8780637,1.5574149,1.0531459,1.0209378,0.0
1.0364299,1.2335001,1.1449491,1.2538295,1.1074798,1.0
0.8079524,1.1956728,0.8870246,0.9101324,0.91054744,1.0
0.4421856,1.9422882,10.330092,5.578098,3.885464,0.0
0.72288334,0.63149375,1.4681664,0.92601556,0.777214,1.0
0.7333776,0.79345405,1.6438031,1.0906199,0.8994689,0.0
1.3498715,1.2725827,1.694677,1.5252136,1.2811484,1.0
2.5942762,1.2203549,0.74271256,1.2093328,1.1641668,1.0
0.7653199,0.78494495,0.93044,0.71549875,0.6428482,1.0
0.8122412,1.1205455,0.8718075,0.9774959,0.81759024,1.0
0.69687635,0.617288,0.74572515,0.7247074,0.6886796,0.0
0.54461926,0.80591285,0.48436937,0.71584976,0.74329406,1.0
0.94419277,1.1889259,1.3530583,1.2008232,1.1001574,0.0
1.0122702,1.4868068,0.80672795,0.9368987,0.8779141,1.0
0.92403907,0.8942367,1.0881417,1.1841727,1.3519467,0.0
0.99600375,0.63454187,0.7340666,0.9102454,0.7942971,1.0
0.73957974,0.82266986,0.9445431,0.9832156,0.841378,1.0
0.8239703,0.9868227,0.45573103,0.9462383,0.8434525,0.0
0.91960776,0.57410204,0.26032078,0.54698604,0.5642329,1.0
0.41577497,0.85719305,1.9684664,1.2718779,1.074647,0.0
0.9132826,1.066412,1.0242709,1.081911,0.985352,1.0
0.8293811,0.692113,0.9831705,1.10628,1.0012698,1.0
0.86924845,0.832429,0.6864219,0.87438047,0.95057756,0.0
0.85215867,1.1275024,0.6790077,1.0463644,0.9991699,0.0
1.0827229,0.90320176,1.9476475,1.1097808,0.9955096,0.0
0.7481628,1.1816258,1.273852,1.197019,1.0883514,1.0
1.0709105,1.2745806,1.3349575,1.0576432,0.9288546,0.0
0.8925757,1.1254891,0.94481957,1.0741063,0.873765,1.0
0.92159194,1.561898,1.4475135,1.64793,1.3298266,1.0
0.83573717,0.7729573,0.99316514,0.814331,0.7599432,1.0
1.14684,0.535793,1.2189803,1.2811251,1.3187677,0.0
0.48906812,0.9384011,1.0348344,0.7190055,0.6323953,0.0
0.885719,1.187179,0.76575786,0.91032875,0.91491944,1.0
1.4313008,2.025776,0.7272466,2.3713436,1.8458974,0.0
0.9171995,0.57920957,1.3655814,0.8415198,0.7408324,1.0
0.76372343,0.9442002,0.48317555,0.78383183,0.7820376,0.0
0.60160494,0.98386675,0.8297906,0.76192266,0.81454194,0.0
0.86255026,0.83888894,0.7524227,0.88315487,0.7868691,1.0
0.6957977,0.832388,0.5436686,0.70521045,0.6869433,0.0
0.27315575,0.6535478,0.822901,0.9995032,0.76917005,1.0
1.1010613,0.71664655,0.2601114,0.66685003,0.80920213,1.0
0.8469555,1.6245818,0.7522632,1.8061901,1.3518313,1.0
1.709638,0.56169945,1.1172328,0.8827147,0.7922383,1.0
0.8331977,0.6312223,0.69971746,0.7706673,0.7620822,1.0
1.0060874,1.2598165,0.9656463,1.0087,1.1322491,1.0
0.6886924,0.8766959,1.5446548,2.0511055,1.827254,0.0
0.9866806,0.6741265,0.64462227,1.1168717,0.9492167,1.0
0.86261874,0.7687002,0.7191007,0.89580196,0.75815606,1.0
0.8645515,0.8104056,0.83671176,0.99345636,0.97933567,0.0
0.26907688,0.94068587,0.7622451,0.7814762,0.7200831,1.0
0.9530872,1.0581282,1.625552,1.3869324,1.0783952,0.0
0.97138107,0.6736091,0.87533134,0.69748896,0.63723266,0.0
0.80868226,0.600321,0.6907437,0.79066396,0.8390219,1.0
0.71852624,1.0891268,0.6803951,1.1071396,0.85191095,1.0
1.8130981,2.2198465,1.2230177,2.186906,2.4296908,1.0
0.2210164,1.5410941,0.98168516,1.062545,1.032077,0.0
0.65323573,1.2456414,1.491632,1.3688661,1.0551726,1.0
0.7651853,1.1833574,0.5642489,0.8051611,0.83219606,0.0
0.881143,0.64009,0.60005015,0.71116215,0.6746662,1.0
0.7909665,0.659849,0.76638836,0.8745768,0.7566368,1.0
0.63102716,1.1323897,0.8527032,0.8742229,0.8306142,1.0
0.84143984,0.9632574,0.32065985,0.77036095,1.1897632,0.0
0.8809605,0.96413344,0.93965244,0.9980279,0.844745,1.0
0.93491185,2.6229002,2.874208,1.9040885,1.6992017,0.0
0.5708668,1.526258,0.70055026,1.1022557,1.043089,1.0
0.85675645,0.95837015,0.8915202,1.0317246,0.91409427,0.0
0.76119876,1.4931079,0.448798,1.4486237,1.2062734,1.0
0.9119108,0.72923857,1.0205654,0.6965937,0.6461545,1.0
0.90343374,0.97721213,0.93285763,0.97878975,0.85244673,1.0
1.263482,1.1207658,1.4714057,0.92057836,0.82353616,1.0
1.7011542,0.8396164,1.1522416,1.3151668,1.1095622,0.0
0.89319485,0.968621,0.41493955,0.88878536,0.77652967,1.0
1.976367,1.4415511,0.87144405,1.1576383,1.4500227,1.0
0.86202693,1.2090538,0.87659544,1.4034846,1.3307906,0.0
0.5945077,1.3231149,1.9658117,1.5189258,1.2439827,1.0
0.9077429,0.8572392,0.8315999,0.80143124,0.83907664,0.0
0.6411816,1.0522062,0.87184703,0.739725,0.77826005,0.0
0.78027374,0.63838404,0.9180909,0.85278666,0.70765346,0.0
0.47244933,0.47540542,0.39616624,0.61738634,0.6241363,1.0
0.90867,0.6962984,0.36339968,0.6357679,0.5965631,0.0
0.6744979,0.82004184,0.83846575,0.8058274,0.6993906,1.0
0.833737,0.8929662,0.5611968,1.1452651,0.89775413,1.0
0.9241326,0.7505857,0.67967135,0.6214285,0.62593514,1.0
1.2631513,0.64157563,0.7592934,0.92413867,1.0297267,1.0
0.89392126,1.8267106,1.0403177,1.561837,1.4006698,0.0
2.9993584,1.3633348,1.1559471,2.096164,2.149599,0.0
1.0233164,0.90492815,0.84913987,1.8255265,1.7756702,1.0
0.9693582,0.59344095,0.81797874,0.6794138,0.66769767,1.0
0.8540732,1.2100527,1.4256675,1.2442995,1.2284795,0.0
0.8126802,0.8421881,1.2561066,0.92603934,0.85068893,1.0
1.0130627,0.99010646,0.9303847,1.018096,0.86112034,1.0
1.0400891,0.8743855,0.6186513,0.78465575,0.8523001,0.0
0.8320905,1.210273,2.1586406,1.1520139,0.9509608,0.0
0.7458879,0.8827921,1.73923,1.1517909,1.0556692,0.0
0.8652882,0.6217449,1.445483,1.1809485,1.0513363,1.0
0.3821154,0.86874,0.7622325,0.8579084,0.73484343,1.0
0.69188523,0.63920885,0.53767747,0.66179657,0.6341629,1.0
0.43403813,1.2099656,1.6252123,1.0335449,0.83789563,1.0
0.5334534,0.8258461,0.3142625,0.8111514,0.7170349,0.0
3.1675422,1.7690166,0.8855077,1.6318804,1.4441236,0.0
1.0085756,1.4107933,1.3520234,1.1408331,1.0466515,1.0
0.9683468,1.2135568,0.7909814,0.8728517,0.83798754,1.0
0.8836973,0.67675453,1.0128936,0.8934403,0.78210413,1.0
0.9339415,1.3215421,0.94410855,1.2606407,1.1895461,0.0
0.7911432,0.81270075,0.9958672,0.91686344,0.7905899,1.0
0.9030984,0.6828866,0.83251643,0.8715102,0.77189374,1.0
0.5740905,1.1448691,0.95025545,1.0435596,1.1197275,0.0
1.2238791,0.87281275,0.24760666,0.7326936,0.6919703,0.0
0.8900511,1.0733484,0.7827724,0.86283106,0.86358005,1.0
1.1039759,1.0972108,0.88734066,1.0052407,0.9640767,1.0
0.932483,1.2170097,0.8075022,0.94553924,0.8491033,1.0
0.7699643,0.9274996,1.0952445,0.83765304,0.7756772,0.0
0.5780371,1.2151756,0.9258417,0.99014586,0.78086644,1.0
0.27349785,1.2350832,1.2658089,1.892765,1.9315497,0.0
1.7186238,0.5368893,0.3651363,0.6046263,0.81470037,1.0
2.4453065,1.1582296,0.7050838,1.2467831,1.1785028,1.0
0.7891408,1.2173631,1.0788976,1.0702039,0.9545155,0.0
0.9118651,0.6765598,0.9375587,0.98223704,0.8373384,1.0
0.9900365,1.5581328,1.3951228,1.1524392,0.9552448,0.0
0.8366277,1.2592018,1.0696456,0.9262862,0.8803601,0.0
0.7999087,0.9503221,1.1162846,1.1074133,1.0035888,0.0
0.85980785,0.5002996,0.66297287,0.71054053,0.75270283,0.0
1.5057969,0.84523106,1.3245046,1.1523738,1.1178173,0.0
1.2015634,0.6039633,0.18241645,0.500461,0.6533929,1.0
0.9232386,1.0317147,0.84079653,1.1397387,1.030026,0.0
0.8675266,0.734218,0.6650137,0.89591795,0.7741716,1.0
0.63989186,0.5957411,0.9948322,1.3238044,1.1372546,1.0
0.7573137,0.94537336,3.0833445,2.4796374,1.8302162,0.0
0.66211075,0.90151626,1.7275605,1.3673402,1.0305381,1.0
0.77546173,1.2990681,1.0857161,1.3350326,1.0303583,1.0
1.0085837,1.1427277,0.8793528,1.0257758,0.9070534,1.0
0.85888654,1.0083286,0.5214214,0.7978173,0.7255207,1.0
0.7261788,1.2465482,2.000607,1.2715448,1.0787199,0.0
1.0057557,0.680402,0.41881257,0.53822654,0.5509605,1.0
0.9968464,1.4319867,0.86276096,1.4673859,1.1388189,1.0
2.0213523,1.6796324,1.0888765,1.1386203,1.2240919,1.0
0.8252281,0.8694726,0.4967145,0.6564665,0.8581737,0.0
0.80745184,1.1733369,1.5876989,0.9507533,0.8210862,1.0
0.876234,0.98336476,0.8174415,0.9286538,0.86956316,1.0
0.7299532,0.6721593,0.76181054,0.7415096,0.65553784,1.0
0.83497083,0.61892223,1.3974377,0.8613201,0.75300974,1.0
0.8634295,0.81647635,0.6800672,0.94444174,1.1018018,0.0
0.86163926,0.7555497,0.49236745,0.5539431,0.57822865,1.0
1.1767274,1.0580565,1.0059566,1.264091,1.1409422,1.0
0.96238524,0.6737576,0.3570237,0.5383366,0.770789,0.0
0.8782466,0.8015687,0.96780324,1.1446403,0.9311833,1.0
1.0067831,0.65958774,0.9724806,0.94715136,0.89054507,1.0
0.94489753,0.5885486,0.35937816,1.1008399,1.0836724,1.0
0.7248481,1.1903347,0.45462492,0.9597269,1.0892665,0.0
0.82604563,1.0724621,1.2044032,0.9726209,0.84467065,0.0
1.4843364,1.0462174,0.6953997,1.0121205,0.9860852,1.0
0.8683157,0.8907377,1.9077164,1.1815553,1.0066351,0.0
0.92848736,0.51923585,0.47383985,0.71283966,0.6777066,1.0
1.0199958,0.6951457,0.9083412,0.97976536,0.8261035,0.0
0.87325895,0.7343512,0.54873395,0.6541822,0.648407,1.0
0.81500065,1.0759507,0.96826947,0.9589061,0.8135409,1.0
0.88093776,1.357802,0.63403904,0.88502574,0.8339675,1.0
1.00037,1.2390534,0.85882634,1.0424948,0.94190794,1.0
0.97259897,0.76399225,0.5272143,0.6832596,0.670261,1.0
1.0665853,1.615755,0.32285073,1.0599037,0.92232597,0.0
0.57016104,1.0241122,0.5887377,0.91940355,0.8214597,1.0
0.8701527,0.97379005,0.8679361,1.0479556,1.1584263,1.0
1.3922111,2.32609,1.0165755,1.6161281,1.7746671,0.0
0.9718372,1.4689585,1.2561541,1.2911904,1.1226507,1.0
0.88785595,1.4953927,1.336988,1.33522,1.2105144,1.0
0.9451381,0.8568908,0.77659625,1.0455375,0.9560289,0.0
0.9470595,1.1024668,2.0955994,1.2952029,1.1112163,1.0
0.89158255,1.1671844,1.6085968,1.0723722,0.92713594,0.0
0.9765831,2.1780026,1.209365,2.4322498,1.9136415,0.0
0.9196192,0.6967645,0.40506026,0.7694746,0.68689054,0.0
0.9832277,0.71255845,0.7882588,0.7074174,0.65327364,1.0
0.80700254,0.85997987,1.5206125,1.2218163,1.2564827,0.0
0.63868886,0.6853303,0.64322144,0.728238,0.6574247,1.0
1.5256497,1.937278,0.77571136,1.2555783,1.147291,0.0
0.7893062,0.76969403,0.4912297,0.7468575,0.69866514,0.0
1.2043343,0.81795686,1.5717075,0.92310363,0.8294059,1.0
0.77306366,0.8598928,0.25048497,0.77666074,0.7105121,1.0
1.2846459,1.5551,0.71380794,1.2235533,1.1971053,0.0
0.9178118,1.5360632,0.8622158,1.3483577,1.3800614,1.0
0.7214272,1.2485871,0.90505445,1.0105025,1.1088759,0.0
0.8307096,0.7157398,0.45751503,0.6678851,0.6366754,1.0
0.8945644,0.995506,1.0856528,1.172641,1.1407056,0.0
0.93223786,1.653439,1.1430686,1.2562684,1.0648042,1.0
0.8416143,0.5815815,0.853833,0.8153036,0.7243397,1.0
1.3428928,1.0529336,2.1354594,1.1648185,0.9489117,0.0
0.68454283,0.9431193,0.93285763,1.1094537,1.0723926,0.0
1.9638922,0.86421657,0.9234793,1.0230037,0.8825656,1.0
1.078685,0.9255376,0.7493801,0.922473,0.811351,1.0
1.7360588,0.73022217,0.5599492,0.88468677,0.9161004,0.0
1.0376477,0.8158206,1.014063,1.0124714,0.88677925,1.0
0.76512253,0.79813117,0.84141284,0.94493246,0.77892095,0.0
0.8949339,1.0282772,1.3725973,0.87771475,0.80017465,0.0
1.4107068,0.7575477,0.81620896,0.8926342,1.2015632,0.0
1.77516,1.3743132,0.66126156,0.94946843,0.9961255,0.0
1.1062087,2.386284,0.8460822,1.60929,1.2990391,1.0
1.7827544,0.83961123,0.8264643,0.80239785,0.75827336,1.0
0.72669196,0.8927203,1.3660316,0.89249146,0.7416751,0.0
1.0895112,0.85536414,0.9842845,1.4662676,1.7120243,0.0
0.91435784,1.6216003,0.8205149,1.4320982,1.3039057,1.0
0.84742075,1.0241532,0.80761284,0.8746334,0.7422167,1.0
0.98900914,0.71080124,0.5998724,0.7742485,0.71974677,1.0
0.92446554,0.7217745,1.3436406,1.2676067,1.1547835,0.0
1.0806988,1.5273492,0.981219,1.1291261,1.063113,1.0
1.0674086,1.3842413,1.2393568,1.2440735,1.1113747,1.0
3.2168717,0.5700447,0.72174126,1.1569602,1.0937265,1.0
0.6992391,0.51373386,0.16659968,0.41381472,0.5040107,1.0
0.9167525,0.4836922,0.7685145,0.6501668,0.64239067,1.0
1.6885537,1.1379122,1.0248635,1.1014438,1.1399821,1.0
1.5588782,0.7431472,0.9649985,1.4973587,1.2809979,1.0
1.0048878,1.2889606,0.8477256,1.0719498,0.95441777,1.0
1.310873,1.3427407,1.6166557,1.7617443,1.3589875,1.0
0.99367523,1.1955447,0.55200887,0.83492553,1.0189395,0.0
0.8322079,0.7570559,0.4129983,0.7604147,0.7814276,0.0
0.8192985,0.9813207,0.6080965,0.80340916,0.71764684,1.0
0.31839854,0.94914895,0.95754004,1.0623279,0.7855943,1.0
0.7792681,0.8440579,0.8448102,1.0909501,0.89142495,0.0
0.7868568,1.1973274,0.70289683,0.78812385,0.69615453,1.0
0.9306516,0.71986365,1.0426089,0.8125761,0.7285983,1.0
1.1264821,1.2164,0.48230803,0.9184606,1.1330234,1.0
0.91890085,0.7354885,0.681728,0.67595756,0.620476,1.0
0.5919203,0.79238844,1.2996563,0.98175514,0.8498971,1.0
0.763289,1.1307452,1.3370749,0.9176992,0.7594289,0.0
2.046644,0.5904492,0.38791376,0.7535677,0.869133,0.0
2.61755,1.5975636,3.069779,2.3936126,2.1755455,0.0
0.85428995,0.7956568,0.9293575,0.6887027,0.75739545,0.0
1.1420507,0.7554934,1.5263643,0.9369463,0.8184838,1.0
0.91817564,1.9989114,2.380616,1.6840003,1.4728074,1.0
0.94133633,1.7709992,0.816999,1.7194784,1.4365724,0.0
0.52335376,0.7841662,1.123751,0.94188374,1.0352817,0.0
1.6456212,0.907756,1.058063,0.8638423,0.7890101,0.0
1.1458821,0.8789653,0.3932524,0.8235099,0.9754916,1.0
0.93259245,1.5312376,1.0242552,1.016118,0.97432035,0.0
0.8944686,0.80664545,0.894167,0.90048355,0.8016646,1.0
0.8800278,0.94954854,0.8139335,0.86319095,0.7683625,1.0
0.73901176,1.1057097,0.7753329,0.8967002,0.8979653,1.0
1.1072555,1.4491177,1.7961322,1.1833309,0.97133666,0.0
0.96731937,1.4218894,0.98804533,1.1176659,0.9771634,0.0
3.9908087,0.63317406,0.81884784,1.6213065,1.3370436,1.0
0.84209895,0.5783386,0.946305,1.0600673,0.88156843,1.0
0.8551315,1.1082301,0.83577156,0.7664883,0.8640845,0.0
0.43317944,1.5557146,1.1377435,1.496059,1.4715091,0.0
0.85718054,0.88223374,0.92135394,0.9408249,0.82835203,1.0
0.93924725,1.1214318,1.2844076,0.98137444,0.91423315,0.0
1.6442415,0.79701954,1.0789608,1.9496853,1.656835,0.0
0.79717773,1.140161,0.8886364,1.0133905,0.9938398,0.0
0.95037895,0.7786232,0.9371715,0.7465988,0.6915108,1.0
0.8925563,0.96686906,0.80385983,1.075763,0.8879348,0.0
0.83936787,0.7895862,4.5385613,5.217842,4.8979783,0.0
1.5005742,0.8535507,0.50371313,0.7138153,0.7585686,0.0
0.9391161,0.7563387,0.68189627,0.88677776,0.76847005,1.0
0.90464014,0.9200919,2.823619,2.7484903,2.2292762,0.0
0.7269702,1.0451725,0.62054116,0.83137715,0.7208222,0.0
0.9378082,0.9176944,1.5259694,1.0466766,0.8579723,0.0
0.9655313,0.7355602,0.77455467,0.90671194,0.7614037,1.0
0.79908544,1.1499254,0.7710799,0.9379903,0.7931885,1.0
1.4787375,1.1340495,0.83385164,0.83199286,0.7968507,1.0
1.0657551,1.1006278,1.307976,0.95692813,0.87511414,0.0
0.8411194,1.1087117,1.3342621,1.1915967,1.1077574,0.0
0.96589965,0.5198045,0.68260735,0.77287734,0.69106114,1.0
1.0691419,1.1365854,0.5427079,0.8029957,0.8352834,1.0
1.0227462,0.7384751,0.43767673,0.6635931,0.7126238,0.0
0.90533,0.69384956,0.6090035,0.862724,0.7524936,0.0
1.1036862,0.6576974,0.29301387,0.7114745,0.75819314,1.0
0.65563834,1.0325599,0.45721245,0.704446,0.73269063,1.0
0.9130043,1.3161528,0.9866864,1.035383,0.88052046,1.0
0.8571612,0.87575835,0.84455734,0.936173,0.7963424,1.0
0.9383362,0.8924283,0.4722265,1.0375186,0.9387854,0.0
1.2021563,0.8448417,0.5349413,0.6752526,0.6616422,0.0
0.837264,0.96958417,0.9593098,1.2671516,1.0682474,0.0
0.70887583,0.9951115,1.0037602,1.1335102,1.2244906,0.0
0.9629383,0.9757982,0.8707172,0.7640999,0.82576907,0.0
0.8090848,0.8051956,0.77527446,0.9560388,0.8385937,1.0
1.4021431,0.99831843,0.6924819,0.9213934,0.8079879,1.0
0.3615899,0.68714887,1.0850683,0.8666888,0.8123462,0.0
1.1302737,1.7418089,0.76145345,2.1482065,1.672217,0.0
0.8102376,0.59741116,0.86577123,0.7753549,0.7137969,0.0
0.2673801,1.074122,0.91650283,0.76424867,0.6658851,1.0
0.5103964,1.1436293,0.5310794,1.0686929,0.80385256,1.0
0.85432756,0.7787667,0.28709847,0.8097476,0.6951398,1.0
0.76768935,1.0543168,0.96967584,0.95533085,0.79909736,1.0
1.5323775,1.9174882,1.7343868,2.2007697,2.921929,0.0
0.82846993,1.2763174,0.95300496,0.8607847,0.8043648,1.0
0.92252356,0.89191604,0.62542784,1.0505731,0.88165253,1.0
0.9163009,1.0209001,0.98953867,0.9452061,0.786918,1.0
1.0039312,0.6425285,0.74546283,0.9334871,0.85523295,0.0
1.1321244,1.9432256,1.3543779,1.335919,1.2091595,0.0
3.1586363,1.3906193,1.5494349,2.803897,2.1613894,1.0
0.99359083,0.5580879,0.38108265,0.88908875,0.8000828,1.0
1.3660182,1.1196337,0.8164065,1.1747677,1.0150975,1.0
0.8307757,0.63776416,0.80150545,0.89369607,0.9224257,1.0
0.7586502,1.1362165,1.782274,1.0955276,0.9772396,0.0
1.0849943,0.64396805,1.0260565,0.77492666,0.6793491,0.0
0.8788943,0.9611365,0.8760029,0.95954263,0.8733661,1.0
0.833233,1.0065305,0.91281307,0.823043,0.731013,1.0
1.1721092,1.3311323,0.8633457,1.0930946,1.0165268,1.0
0.9572881,0.89199287,0.7770024,0.8854868,0.7648137,1.0
0.72164613,0.9384011,0.5696879,0.73274416,0.7548125,0.0
1.0350797,0.67216957,0.23580116,0.5470901,0.70228237,1.0
2.33456,0.7115287,0.56949747,1.0024062,1.0292339,0.0
1.1844016,1.0313407,1.635436,1.3260262,1.0404415,0.0
0.6780921,0.7120206,0.63130057,0.75703585,0.7202728,0.0
0.8388582,0.795078,0.9459968,0.7334223,0.6897296,1.0
1.8256756,0.7577423,1.0977018,1.0689725,0.91557056,1.0
0.863328,1.2304059,1.2843839,1.2172002,1.4522145,0.0
1.6769112,0.63829184,1.3178442,1.4227496,1.1905649,1.0
0.9291328,0.64456224,1.032156,0.8220971,0.78931904,0.0
0.98153555,1.6267589,2.3155997,1.8464066,1.4454377,1.0
1.2087814,1.1722919,0.9590096,1.1200632,0.97371227,0.0
0.88737476,0.59476775,0.64647186,0.6063395,0.600241,1.0
1.0028399,0.6442498,1.5225246,0.91953737,0.8303425,1.0
0.7145101,0.69775325,0.7762289,0.65925646,0.7270419,0.0
0.810208,0.84893495,2.0648968,1.3463887,1.2288098,0.0
0.8338773,1.2423577,0.44561395,1.0741063,0.8955662,1.0
1.0406148,0.8253235,0.62201226,0.88036495,0.82015944,0.0
0.9787977,0.83114314,2.4381504,1.2326728,0.97862786,0.0
0.6911076,1.1216111,2.2575755,1.2401532,0.9946395,0.0
0.8828318,0.6754379,0.4456985,0.5328251,0.56942797,0.0
